domain,filename,image_path,mean_saturation,edge_density,local_contrast,texture_entropy,self_similarity,clutter_score,hard_negative_score
leaf_ground,imgi_1285_pexels-photo-19653609.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1285_pexels-photo-19653609.jpg,142.780858,0.483699,7.913786,4.703415,0.720124,0.352372,0.542730
leaf_ground,imgi_1295_pexels-photo-9568878.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1295_pexels-photo-9568878.jpg,128.741473,0.560916,9.143580,5.293316,0.708236,0.314827,0.562858
leaf_ground,imgi_1311_pexels-photo-29429328.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1311_pexels-photo-29429328.jpg,123.946363,0.460082,9.401039,5.696752,0.459330,0.339272,0.537707
leaf_ground,imgi_1313_pexels-photo-11723494.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1313_pexels-photo-11723494.jpg,60.783519,0.466134,8.735010,5.550729,0.471561,0.371663,0.647978
leaf_ground,imgi_1321_pexels-photo-36582598.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1321_pexels-photo-36582598.jpg,184.030690,0.509274,12.615100,5.735340,0.768883,0.323729,0.591461
leaf_ground,imgi_1323_pexels-photo-34568027.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1323_pexels-photo-34568027.jpg,115.540629,0.787421,20.410448,5.596814,0.699162,0.382743,0.633015
leaf_ground,imgi_1332_pexels-photo-19797779.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1332_pexels-photo-19797779.jpg,98.268959,0.611490,15.972524,5.444333,0.705237,0.354614,0.641854
leaf_ground,imgi_1335_pexels-photo-36582600.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1335_pexels-photo-36582600.jpg,201.014054,0.399869,9.078076,5.460105,0.850008,0.321449,0.585199
leaf_ground,imgi_1346_pexels-photo-11255718.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1346_pexels-photo-11255718.jpg,76.758816,0.932683,34.939842,5.739619,0.961853,0.348450,0.789161
leaf_ground,imgi_1347_pexels-photo-29692087.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1347_pexels-photo-29692087.jpg,198.467615,0.739745,20.041756,5.652359,0.776718,0.317115,0.626631
leaf_ground,imgi_1349_pexels-photo-695207.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1349_pexels-photo-695207.jpg,210.771417,0.533254,13.759166,5.548517,0.558132,0.344712,0.571524
leaf_ground,imgi_1352_pexels-photo-19460268.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1352_pexels-photo-19460268.jpg,176.492897,0.239137,5.311316,5.057092,0.382975,0.314104,0.494664
leaf_ground,imgi_1354_pexels-photo-18217170.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1354_pexels-photo-18217170.jpg,76.596128,0.894481,33.054878,5.840476,0.591304,0.358354,0.742279
leaf_ground,imgi_1355_pexels-photo-5466465.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1355_pexels-photo-5466465.jpg,137.619574,0.816673,12.858338,5.177957,0.151228,0.419665,0.514498
leaf_ground,imgi_1356_pexels-photo-11255717.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1356_pexels-photo-11255717.jpg,66.392068,0.955870,35.601791,5.810771,0.957181,0.354763,0.808191
leaf_ground,imgi_1359_pexels-photo-10318383.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1359_pexels-photo-10318383.jpg,140.870295,0.703551,19.614649,5.790228,0.803059,0.370076,0.633349
leaf_ground,imgi_1362_pexels-photo-14566560.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1362_pexels-photo-14566560.jpg,95.307083,0.687259,16.747149,5.387664,0.120701,0.359373,0.574990
leaf_ground,imgi_1364_pexels-photo-33746037.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1364_pexels-photo-33746037.jpg,114.187888,0.414759,7.334703,4.900267,0.325915,0.351954,0.505944
leaf_ground,imgi_1365_pexels-photo-6607942.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1365_pexels-photo-6607942.jpg,100.527654,0.619164,15.255775,5.198174,0.614790,0.313360,0.611742
leaf_ground,imgi_1366_free-photo-of-jonsdorf.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1366_free-photo-of-jonsdorf.jpg,90.138372,0.885924,27.754736,5.709365,0.581269,0.366753,0.697087
leaf_ground,imgi_1368_pexels-photo-5866144.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1368_pexels-photo-5866144.jpg,133.269922,0.639924,16.831850,5.789237,0.626905,0.350877,0.595485
leaf_ground,imgi_1375_pexels-photo-30383303.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1375_pexels-photo-30383303.jpg,85.199028,0.558335,12.539194,4.454759,0.618981,0.366599,0.608199
leaf_ground,imgi_1376_pexels-photo-5696894.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1376_pexels-photo-5696894.jpg,201.586953,0.779472,22.540361,5.427056,0.768489,0.366497,0.642211
leaf_ground,imgi_1377_pexels-photo-14709960.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1377_pexels-photo-14709960.jpg,126.129699,0.611531,10.356367,5.260083,0.725500,0.369035,0.575100
leaf_ground,imgi_1379_pexels-photo-7581287.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1379_pexels-photo-7581287.jpg,36.317693,0.530800,12.294979,5.661229,0.550097,0.357929,0.718356
leaf_ground,imgi_1380_pexels-photo-10413045.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1380_pexels-photo-10413045.jpg,171.784262,0.855308,35.988743,5.713510,0.823172,0.334495,0.690462
leaf_ground,imgi_1394_pexels-photo-30773157.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1394_pexels-photo-30773157.jpg,97.968563,0.818146,24.505056,5.472956,0.588669,0.362785,0.668064
leaf_ground,imgi_1396_pexels-photo-13713222.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1396_pexels-photo-13713222.jpg,139.803557,0.418003,8.960024,5.720408,0.451015,0.336486,0.534281
leaf_ground,imgi_1400_pexels-photo-30162494.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1400_pexels-photo-30162494.jpg,138.520261,0.544102,15.043953,5.134096,0.083624,0.287536,0.501280
leaf_ground,imgi_1410_pexels-photo-4577815.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1410_pexels-photo-4577815.jpg,94.465655,0.839076,21.099577,5.387103,0.657035,0.385112,0.669213
leaf_ground,imgi_1412_pexels-photo-29268137.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1412_pexels-photo-29268137.jpg,162.182785,0.354731,9.792066,5.385420,0.705610,0.331753,0.570319
leaf_ground,imgi_1412_pexels-photo-34457931.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1412_pexels-photo-34457931.jpg,184.834001,0.154220,4.116559,4.252208,0.563788,0.321125,0.420662
leaf_ground,imgi_1416_pexels-photo-34790506.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1416_pexels-photo-34790506.jpg,132.986410,0.433073,9.145878,4.955575,0.381538,0.343193,0.511976
leaf_ground,imgi_1420_pexels-photo-3933988.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1420_pexels-photo-3933988.jpg,172.350155,0.737782,22.340008,5.165212,0.282158,0.386821,0.572255
leaf_ground,imgi_1424_pexels-photo-34383346.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1424_pexels-photo-34383346.jpg,178.816144,0.703890,30.721569,5.867958,0.769384,0.317954,0.675823
leaf_ground,imgi_1428_pexels-photo-4850517.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1428_pexels-photo-4850517.jpg,102.666941,0.254795,5.549901,4.759296,0.413321,0.266027,0.516770
leaf_ground,imgi_1432_pexels-photo-12195980.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1432_pexels-photo-12195980.jpg,53.481920,0.596854,18.881041,5.708092,0.700164,0.354328,0.736909
leaf_ground,imgi_1434_pexels-photo-10109910.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1434_pexels-photo-10109910.jpg,163.901289,0.451582,10.812890,5.372561,0.674644,0.337282,0.571203
leaf_ground,imgi_1434_pexels-photo-37456699.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1434_pexels-photo-37456699.jpg,197.617252,0.597389,13.144418,5.586303,0.722866,0.361214,0.591709
leaf_ground,imgi_1442_pexels-photo-13214205.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1442_pexels-photo-13214205.jpg,56.348362,0.279367,5.188856,5.128188,0.637249,0.318172,0.646617
leaf_ground,imgi_1444_pexels-photo-30317404.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1444_pexels-photo-30317404.jpg,174.985049,0.216081,5.588617,5.063090,0.656862,0.331580,0.529597
leaf_ground,imgi_1446_pexels-photo-13428129.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1446_pexels-photo-13428129.jpg,191.342093,0.621598,13.904672,5.572735,0.640044,0.379998,0.586384
leaf_ground,imgi_1450_pexels-photo-27892274.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1450_pexels-photo-27892274.jpg,108.487455,0.423826,14.148143,5.802877,0.758746,0.317749,0.617838
leaf_ground,imgi_1453_pexels-photo-13961081.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1453_pexels-photo-13961081.jpg,116.105985,0.439901,10.090443,5.126312,0.328476,0.303422,0.518359
leaf_ground,imgi_1453_pexels-photo-35126090.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1453_pexels-photo-35126090.jpg,152.728649,0.502272,11.648503,5.854572,0.454150,0.297964,0.543438
leaf_ground,imgi_1467_pexels-photo-12983268.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1467_pexels-photo-12983268.jpg,179.864005,0.533808,9.827540,4.947378,0.545439,0.370615,0.538948
leaf_ground,imgi_1475_pexels-photo-30563607.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1475_pexels-photo-30563607.jpg,128.797163,0.514209,9.934829,5.007063,0.219468,0.352927,0.497295
leaf_ground,imgi_1478_pexels-photo-35001150.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1478_pexels-photo-35001150.jpg,99.602209,0.467263,9.225810,5.409809,0.652277,0.367633,0.602201
leaf_ground,imgi_1480_pexels-photo-10323256.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1480_pexels-photo-10323256.jpg,125.931820,0.144627,3.250002,4.921680,0.602660,0.311950,0.433458
leaf_ground,imgi_1480_pexels-photo-698489.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1480_pexels-photo-698489.jpg,73.778052,0.523046,13.820785,4.627871,0.790437,0.352771,0.661821
leaf_ground,imgi_1481_pexels-photo-7538350.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1481_pexels-photo-7538350.jpg,95.680355,0.599423,9.409050,4.573195,0.642241,0.329163,0.577538
leaf_ground,imgi_1482_pexels-photo-34043386.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1482_pexels-photo-34043386.jpg,184.023276,0.704302,14.581748,5.702724,0.693503,0.385366,0.597044
leaf_ground,imgi_1487_pexels-photo-13214232.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1487_pexels-photo-13214232.jpg,146.916517,0.632179,16.673849,5.786709,0.588612,0.365490,0.591227
leaf_ground,imgi_1493_pexels-photo-20409916.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1493_pexels-photo-20409916.jpg,170.736808,0.796631,21.143513,5.795579,0.674483,0.357724,0.622565
leaf_ground,imgi_1496_pexels-photo-15190147.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1496_pexels-photo-15190147.jpg,110.998389,0.318982,7.344900,4.694134,0.775024,0.337292,0.561886
leaf_ground,imgi_1499_pexels-photo-14732717.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1499_pexels-photo-14732717.jpg,108.113280,0.762587,21.656277,5.377488,0.664582,0.376496,0.646601
leaf_ground,imgi_1505_pexels-photo-34969801.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1505_pexels-photo-34969801.jpg,105.538321,0.703404,14.257071,5.936657,0.505185,0.388660,0.597883
leaf_ground,imgi_1506_pexels-photo-34623668.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1506_pexels-photo-34623668.jpg,195.855797,0.750455,21.492949,5.753716,0.745130,0.364119,0.634027
leaf_ground,imgi_1520_pexels-photo-11255619.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1520_pexels-photo-11255619.jpg,62.333701,0.950861,32.819286,5.715458,0.921184,0.358837,0.811359
leaf_ground,imgi_1523_pexels-photo-29511153.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1523_pexels-photo-29511153.jpg,198.448420,0.822547,33.040226,5.815300,0.777705,0.345657,0.685667
leaf_ground,imgi_1526_pexels-photo-34792968.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1526_pexels-photo-34792968.jpg,126.652929,0.744260,10.614153,5.592668,0.619031,0.425342,0.572762
leaf_ground,imgi_1530_pexels-photo-5540161.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1530_pexels-photo-5540161.jpg,216.563169,0.481276,14.334430,5.330327,0.559816,0.308808,0.568527
leaf_ground,imgi_1533_pexels-photo-33929946.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1533_pexels-photo-33929946.jpg,154.592392,0.847330,17.946339,5.328759,0.790574,0.347369,0.619260
leaf_ground,imgi_1539_pexels-photo-8535268.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1539_pexels-photo-8535268.jpg,65.620503,0.533994,13.523203,5.559091,0.617953,0.342926,0.677712
leaf_ground,imgi_1542_pexels-photo-19584706.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1542_pexels-photo-19584706.jpg,92.942432,0.849166,20.407686,5.855524,0.620059,0.366928,0.662567
leaf_ground,imgi_1550_pexels-photo-14325348.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1550_pexels-photo-14325348.jpg,87.987689,0.158336,4.502670,3.931250,0.605812,0.322271,0.480156
leaf_ground,imgi_1554_pexels-photo-10200088.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1554_pexels-photo-10200088.jpg,98.871786,0.160473,4.404634,5.054434,0.590697,0.339989,0.499126
leaf_ground,imgi_1554_pexels-photo-18466415.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1554_pexels-photo-18466415.jpg,142.214950,0.785772,12.792224,5.489363,0.742774,0.401664,0.596691
leaf_ground,imgi_1554_pexels-photo-5466466.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1554_pexels-photo-5466466.jpg,142.488499,0.738788,8.782808,4.897356,0.015466,0.420729,0.468498
leaf_ground,imgi_1557_pexels-photo-6133048.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1557_pexels-photo-6133048.jpg,156.161993,0.590812,11.053894,5.009687,0.662286,0.357606,0.560663
leaf_ground,imgi_1559_pexels-photo-34943415.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1559_pexels-photo-34943415.jpg,127.577558,0.711987,17.749432,5.622710,0.738590,0.376587,0.616876
leaf_ground,imgi_1560_pexels-photo-33621068.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1560_pexels-photo-33621068.jpg,151.300271,0.522769,10.971694,4.815427,0.234852,0.337300,0.496205
leaf_ground,imgi_1564_pexels-photo-14537000.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1564_pexels-photo-14537000.jpg,205.262075,0.247402,5.549563,5.307880,0.766287,0.324998,0.555060
leaf_ground,imgi_1566_pexels-photo-11214009.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1566_pexels-photo-11214009.jpg,100.318858,0.664064,8.565418,5.665026,0.456665,0.382224,0.573821
leaf_ground,imgi_1567_pexels-photo-12306333.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1567_pexels-photo-12306333.jpg,46.023868,0.862789,16.707712,5.600981,0.677013,0.431792,0.745131
leaf_ground,imgi_1568_pexels-photo-34723743.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1568_pexels-photo-34723743.jpg,194.913418,0.789374,9.211902,4.781737,0.718668,0.402329,0.556232
leaf_ground,imgi_1577_pexels-photo-18713536.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1577_pexels-photo-18713536.jpg,132.622841,0.848564,22.065405,5.866513,0.667671,0.332363,0.623465
leaf_ground,imgi_1584_pexels-photo-10150800.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1584_pexels-photo-10150800.jpg,173.202168,0.967201,27.957193,5.512783,0.769280,0.353707,0.666426
leaf_ground,imgi_1584_pexels-photo-34763704.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1584_pexels-photo-34763704.jpg,208.233687,0.096187,3.594640,5.341836,0.523920,0.325502,0.391757
leaf_ground,imgi_1584_pexels-photo-36358045.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1584_pexels-photo-36358045.jpg,134.815007,0.357660,11.718928,5.622976,0.435686,0.296703,0.541242
leaf_ground,imgi_1586_pexels-photo-31083772.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1586_pexels-photo-31083772.jpg,96.839307,0.404362,6.795445,5.218458,0.565650,0.347725,0.576571
leaf_ground,imgi_1592_pexels-photo-27898852.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1592_pexels-photo-27898852.jpg,139.361623,0.770569,24.774696,5.497025,0.741220,0.366328,0.649123
leaf_ground,imgi_1594_pexels-photo-36050263.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1594_pexels-photo-36050263.jpg,158.166828,0.795458,18.500994,5.795613,0.542177,0.374783,0.594685
leaf_ground,imgi_1595_pexels-photo-6023589.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1595_pexels-photo-6023589.jpg,150.447655,0.314019,11.571029,5.640234,0.489586,0.294809,0.547366
leaf_ground,imgi_1597_pexels-photo-3070898.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1597_pexels-photo-3070898.jpg,165.298181,0.477671,10.122039,4.765093,0.527756,0.340190,0.528911
leaf_ground,imgi_1600_pexels-photo-5876640.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1600_pexels-photo-5876640.jpg,171.180863,0.723521,13.225029,5.427792,0.714558,0.381124,0.592997
leaf_ground,imgi_1604_pexels-photo-29907409.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1604_pexels-photo-29907409.jpg,119.073798,0.416021,7.781469,5.263757,0.679105,0.327791,0.554695
leaf_ground,imgi_1607_pexels-photo-2300890.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1607_pexels-photo-2300890.jpg,101.525436,0.565601,13.189932,5.675660,0.408272,0.332932,0.582066
leaf_ground,imgi_1609_pexels-photo-34396294.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1609_pexels-photo-34396294.jpg,126.328904,0.776674,21.368610,5.808001,0.723168,0.395396,0.633717
leaf_ground,imgi_1616_pexels-photo-14538783.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1616_pexels-photo-14538783.jpg,152.098276,0.424208,7.405605,5.081566,0.712009,0.341665,0.550827
leaf_ground,imgi_1620_pexels-photo-11356761.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1620_pexels-photo-11356761.jpg,118.865486,0.463349,9.453577,4.718102,0.264440,0.278205,0.485861
leaf_ground,imgi_1621_pexels-photo-195045.jpg,G:\내 드라이브\데이터셋\leaf_ground\imgi_1621_pexels-photo-195045.jpg,121.745774,0.652264,11.649649,5.785745,0.405921,0.380769,0.545454
